cluster,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
8,Reactome_Pathways_2024,Negative Regulation of MET Activity,3/21,7.214628107857622e-05,0.0238804190370087,0,0,44.23111111111111,421.82391587764994,PTPN1;LRIG1;PTPN2
8,Reactome_Pathways_2024,Defective B3GALTL Causes PpS,3/38,0.0004363041377333235,0.0390034283306971,0,0,22.728,175.85042235597552,ADAMTSL1;ADAMTS3;ADAMTSL3
8,Reactome_Pathways_2024,O-glycosylation of TSR Domain-Containing Proteins,3/39,0.0004713405236338028,0.0390034283306971,0,0,22.09555555555556,169.25040323357825,ADAMTSL1;ADAMTS3;ADAMTSL3
8,Reactome_Pathways_2024,Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells,3/31,0.00023708496170210227,0.0390034283306971,0,0,28.42,237.22435443754048,PTPN1;ITGA5;VCL
8,Reactome_Pathways_2024,Regulation of IFNG Signaling,2/14,0.0013254974295978,0.0548424561496124,0,0,43.66228070175438,289.3048516583327,PTPN1;PTPN2
8,Reactome_Pathways_2024,Synthesis of PE,2/13,0.0011390164604325,0.0548424561496124,0,0,47.633971291866025,322.843534298204,LPIN1;LPIN2
8,Reactome_Pathways_2024,O-linked Glycosylation,4/114,0.0010322662312371,0.0548424561496124,0,0,9.735626535626537,66.94215510267831,ADAMTSL1;ADAMTS3;GALNT15;ADAMTSL3
8,Reactome_Pathways_2024,Triglyceride Biosynthesis,2/14,0.0013254974295978,0.0548424561496124,0,0,43.66228070175438,289.3048516583327,LPIN1;LPIN2
8,Reactome_Pathways_2024,Depolymerization of the Nuclear Lamina,2/15,0.0015255595664545,0.0561066907218271,0,0,40.30161943319838,261.37188116066267,LPIN1;LPIN2
8,Reactome_Pathways_2024,Interleukin-1 Family Signaling,4/140,0.002197331261253,0.0663858349248714,0,0,7.864069952305247,48.13213229458032,IL1R1;IL18;NOD1;PTPN2
12,Reactome_Pathways_2024,NCAM Signaling for Neurite Out-Growth,4/63,4.077039971736192e-05,0.0053660083091563,0,0,23.645554564377044,238.9987252228645,RPS6KA5;COL4A4;COL4A3;ST8SIA4
12,Reactome_Pathways_2024,Axon Guidance,9/541,3.596942565772369e-05,0.0053660083091563,0,0,6.313729034123771,64.60738701309363,VAV3;SDCBP;RPS6KA5;ALCAM;COL4A4;COL4A3;ST8SIA4;MYH9;MYL9
12,Reactome_Pathways_2024,Nervous System Development,9/567,5.176213803044753e-05,0.0053660083091563,0,0,6.011476426799008,59.32636876505268,VAV3;SDCBP;RPS6KA5;ALCAM;COL4A4;COL4A3;ST8SIA4;MYH9;MYL9
12,Reactome_Pathways_2024,EPH-Ephrin Signaling,4/92,0.00017904509648552936,0.0139207562517499,0,0,15.830143540669855,136.5804656373475,VAV3;SDCBP;MYH9;MYL9
12,Reactome_Pathways_2024,Developmental Biology,13/1385,0.0002283630777391057,0.0142041834353723,0,0,3.6651330174927113,30.730578086468828,VAV3;ATP6V0B;CDKN1A;KLF4;SDCBP;RPS6KA5;ALCAM;CCND1;COL4A4;COL4A3;ST8SIA4;MYH9;MYL9
12,Reactome_Pathways_2024,NCAM1 Interactions,3/42,0.0002847251816415729,0.0144348611536716,0,0,26.392572944297083,215.4685991315754,COL4A4;COL4A3;ST8SIA4
12,Reactome_Pathways_2024,CD163 Mediating an Anti-Inflammatory Response,2/9,0.00032490041181897696,0.0144348611536716,0,0,96.52300242130752,775.2719685697144,IL6;MYH9
12,Reactome_Pathways_2024,"Defective Binding of RB1 Mutants to E2F1,(E2F2, E2F3)",2/17,0.0012082737390718,0.0289056256039496,0,0,45.02598870056497,302.509923709327,CDKN1A;CCND1
12,Reactome_Pathways_2024,Degradation of the Extracellular Matrix,4/140,0.0008809661371963903,0.0289056256039496,0,0,10.218266253869968,71.88030577458466,ADAMTS1;ADAMTS18;COL4A4;COL4A3
12,Reactome_Pathways_2024,Anchoring Fibril Formation,2/15,0.0009365269021087002,0.0289056256039496,0,0,51.958279009126464,362.32234580030286,COL4A4;COL4A3
2,GO_Biological_Process_2025,Regulation of Intracellular Signal Transduction (GO:1902531),8/302,0.00020646278975506696,0.1128938539615997,0,0,5.442176870748299,46.17899513845416,AKAP12;EPHA4;ARHGAP31;EDA;PHLPP1;PTPN22;PLPP3;MAP4K4
2,GO_Biological_Process_2025,Positive Regulation of ATP Metabolic Process (GO:1903580),3/28,0.00043044927155977625,0.1128938539615997,0,0,23.148349514563108,179.41547454949597,PID1;HIF1A;SLC4A4
2,GO_Biological_Process_2025,Negative Regulation of MAPK Cascade (GO:0043409),5/127,0.0005792628724829628,0.1128938539615997,0,0,8.02304820645999,59.801829042874296,EPHA4;PRMT1;PTPN22;IRAK3;KLHL31
2,GO_Biological_Process_2025,Positive Regulation of Intracellular Signal Transduction (GO:1902533),11/652,0.0006828740667509083,0.1128938539615997,0,0,3.4778389030298054,25.35066367243262,P2RY12;EPHA4;EDA;PELI2;HMOX1;PTPN22;IRAK3;ACTN4;PLPP3;IL6R;MAP4K4
2,GO_Biological_Process_2025,Negative Regulation of JNK Cascade (GO:0046329),3/33,0.0007032335998100724,0.1128938539615997,0,0,19.285436893203883,140.00882807186724,PRMT1;PTPN22;KLHL31
2,GO_Biological_Process_2025,Response to Exogenous dsRNA (GO:0043330),3/34,0.0007683292589631011,0.1128938539615997,0,0,18.66238647040401,133.8334264181811,IRAK3;IFIT1;RIGI
2,GO_Biological_Process_2025,Regulation of p38MAPK Cascade (GO:1900744),3/35,0.0008371366289525404,0.1128938539615997,0,0,18.078276699029125,128.0940501293148,PHLPP1;PRMT1;PTPN22
2,Reactome_Pathways_2024,Disease,22/2131,0.0016152440368184,0.12837773440833,0,0,2.208618392828919,14.197593649545556,CDKN1C;PRMT1;ITPR1;ATP1B3;RRBP1;ATP1A1;FMO3;SLC4A4;EML4;ADAMTS4;H2AJ;MAP1LC3B;KIF5B;GNB2;MGAT5;PIM1;HMOX1;TBL1X;PAK2;ST3GAL1;IL6R;RIGI
2,Reactome_Pathways_2024,RHOU GTPase Cycle,3/40,0.0012396633877259,0.12837773440833,0,0,15.6313303594857,104.61917164998862,ARHGAP31;PAK2;SPTAN1
2,Reactome_Pathways_2024,cGMP Effects,2/16,0.003181041206578,0.12837773440833,0,0,27.307692307692307,157.03416022129693,ITPR1;PDE5A
5,GO_Biological_Process_2025,Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336),4/23,3.323362792434965e-06,0.002681953773495,0,0,48.13067150635209,607.1459632030686,DGAT2;ELOVL5;ACSL3;HSD17B12
5,GO_Biological_Process_2025,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),3/17,5.916449126734406e-05,0.0238728722263733,0,0,48.44561688311688,471.6272368551326,ELOVL5;ACSL3;HSD17B12
5,Reactome_Pathways_2024,Synthesis of Very Long-Chain Fatty acyl-CoAs,3/24,0.0001720868277972388,0.0583374346232639,0,0,32.285714285714285,279.83679649139845,ELOVL5;ACSL3;HSD17B12
5,GO_Biological_Process_2025,fatty-acyl-CoA Biosynthetic Process (GO:0046949),3/26,0.00021960949055713536,0.0590749529598694,0,0,29.475296442687743,248.28986477929604,ELOVL5;HSD17B12;ACSL3
5,GO_Biological_Process_2025,"Fatty Acid Elongation, Saturated Fatty Acid (GO:0019367)",2/7,0.0004236471810545356,0.0854708187777525,0,0,89.4561797752809,694.771221874901,ELOVL5;HSD17B12
5,Reactome_Pathways_2024,Regulation of TP53 Activity,5/160,0.000822714962038816,0.0929265216748004,0,0,7.40960240060015,52.629670503614,NUAK1;MDM2;HIPK1;TP63;GATAD2A
5,Reactome_Pathways_2024,Free Fatty Acids Regulate Insulin Secretion,2/11,0.001096478131856,0.0929265216748004,0,0,49.68789013732834,338.6553645055418,GNA14;ACSL3
5,Reactome_Pathways_2024,Fatty acyl-CoA Biosynthesis,3/37,0.0006329801966031103,0.0929265216748004,0,0,19.928141711229948,146.77218699692983,ELOVL5;HSD17B12;ACSL3
5,GO_Biological_Process_2025,Extracellular Matrix Organization (GO:0030198),5/182,0.0014602517252254,0.1728919831297467,0,0,6.481408487715149,42.318065176990885,ADAMTS5;P4HA1;MMP19;TGFBR1;ADAMTS6
5,GO_Biological_Process_2025,Fatty Acid Elongation (GO:0030497),2/13,0.0015458243502584,0.1728919831297467,0,0,40.64964249233912,263.0925328432116,ELOVL5;HSD17B12
14,Reactome_Pathways_2024,Hormone Ligand-Binding Receptors,2/13,0.0005475615753860751,0.1002037682956517,0,0,69.7027972027972,523.4704909315706,FSHR;TSHR
14,GO_Biological_Process_2025,Negative Regulation of Cell Activation (GO:0050866),2/13,0.0005475615753860751,0.1313697644349932,0,0,69.7027972027972,523.4704909315706,C1QTNF1;CD200
14,GO_Biological_Process_2025,Suppression of Viral Release by Host (GO:0044790),2/14,0.0006377173030824915,0.1313697644349932,0,0,63.89102564102564,470.08559874216274,TRIM5;PML
14,GO_Biological_Process_2025,Entrainment of Circadian Clock by Photoperiod (GO:0043153),2/21,0.001453945582274,0.1644475423568503,0,0,40.33805668016194,263.5476577125423,CRY1;PML
14,GO_Biological_Process_2025,Photoperiodism (GO:0009648),2/22,0.0015965780811344,0.1644475423568503,0,0,38.31923076923077,246.7717321748194,CRY1;PML
14,GO_Biological_Process_2025,Female Gonad Development (GO:0008585),1/6,0.0160929063554706,0.1836730568420957,0,0,75.24905660377358,310.73170127161313,FSHR
14,GO_Biological_Process_2025,Negative Regulation of T Cell Migration (GO:2000405),1/5,0.0134285105037049,0.1836730568420957,0,0,94.06603773584904,405.4599145949008,CD200
14,GO_Biological_Process_2025,Citrulline Metabolic Process (GO:0000052),1/5,0.0134285105037049,0.1836730568420957,0,0,94.06603773584904,405.4599145949008,DDAH1
14,GO_Biological_Process_2025,Arginine Catabolic Process (GO:0006527),1/6,0.0160929063554706,0.1836730568420957,0,0,75.24905660377358,310.73170127161313,DDAH1
14,GO_Biological_Process_2025,Positive Regulation of Transforming Growth Factor Beta Production (GO:0071636),1/8,0.0214005315110721,0.1836730568420957,0,0,53.74393530997305,206.6099344884028,CD200
16,Reactome_Pathways_2024,TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway,2/17,0.00044503356162541583,0.0565792742749188,0,0,75.99238095238096,586.460626363802,TNFRSF12A;BIRC3
16,Reactome_Pathways_2024,Interferon Gamma Signaling,3/99,0.000808976037464977,0.0565792742749188,0,0,18.26011029411765,130.00726069671498,SOCS3;IRF8;GBP1
16,Reactome_Pathways_2024,TNFR1-induced Proapoptotic Signaling,2/26,0.0010524125093276,0.0565792742749188,0,0,47.47380952380952,325.5122513580588,TNFAIP3;BIRC3
16,Reactome_Pathways_2024,Immune System,11/2150,0.0013006729718372,0.0565792742749188,0,0,3.5254432337181285,23.426124241278963,SOCS3;TNFRSF12A;PTPRZ1;ADGRE5;COTL1;SERPING1;IRF8;TNFAIP3;GBP1;CTSC;BIRC3
16,Reactome_Pathways_2024,TNFR1-induced NF-kappa-B Signaling Pathway,2/33,0.0016958957284412,0.0590171713497538,0,0,36.7410138248848,234.3909225442032,TNFAIP3;BIRC3
16,Reactome_Pathways_2024,NOD1 2 Signaling Pathway,2/37,0.0021292131888009,0.0617471824752264,0,0,32.53551020408163,200.1585486526794,TNFAIP3;BIRC3
16,Reactome_Pathways_2024,Cytokine Signaling in Immune System,6/776,0.002781515408657,0.0691405258723328,0,0,4.82438206954336,28.39032767876334,SOCS3;TNFRSF12A;PTPRZ1;IRF8;GBP1;BIRC3
16,GO_Biological_Process_2025,Negative Regulation of Apoptotic Process (GO:0043066),6/475,0.0002163309247742821,0.0824220823390014,0,0,8.04484489992434,67.88804282201676,PKHD1;SOCS3;PTPRZ1;TNFAIP3;BIRC3;IER3
16,Reactome_Pathways_2024,Regulation of TNFR1 Signaling,2/50,0.0038576315924392,0.0836041802948267,0,0,23.70833333333333,131.76384828572083,TNFAIP3;BIRC3
16,Reactome_Pathways_2024,Nuclear Receptor Transcription Pathway,2/53,0.0043243541531806,0.0836041802948267,0,0,22.310364145658266,121.44629941933714,NR4A1;RORB
19,Reactome_Pathways_2024,Inactivation of CDC42 and RAC1,2/8,4.528214327454185e-05,0.004935753616925,0,0,277.3333333333333,2774.0537874782267,SLIT2;ROBO1
19,Reactome_Pathways_2024,Role of ABL in ROBO-SLIT Signaling,2/8,4.528214327454185e-05,0.004935753616925,0,0,277.3333333333333,2774.0537874782267,SLIT2;ROBO1
19,Reactome_Pathways_2024,Regulation of Commissural Axon Pathfinding by SLIT and ROBO,2/10,7.265883245949173e-05,0.005279875158723,0,0,207.97916666666663,1981.9864686095775,SLIT2;ROBO1
19,GO_Biological_Process_2025,Negative Regulation of Chemokine-Mediated Signaling Pathway (GO:0070100),2/5,1.621089789622037e-05,0.0063708828732146,0,0,554.75,6118.796435190915,SLIT2;ROBO1
19,GO_Biological_Process_2025,Regulation of Chemokine-Mediated Signaling Pathway (GO:0070099),2/7,3.398869916901055e-05,0.0066787793867105,0,0,332.81666666666666,3424.5112560524976,SLIT2;ROBO1
19,Reactome_Pathways_2024,Activation of RAC1,2/13,0.00012564069753470206,0.0068474180156412,0,0,151.2348484848485,1358.404162946047,SLIT2;ROBO1
19,GO_Biological_Process_2025,Positive Regulation of Neurogenesis (GO:0050769),3/64,7.708882666316403e-05,0.0098753588262275,0,0,42.57947255880256,403.2511178555245,CTNNB1;SLIT2;ROBO1
19,GO_Biological_Process_2025,Motor Neuron Axon Guidance (GO:0008045),2/13,0.00012564069753470206,0.0098753588262275,0,0,151.2348484848485,1358.404162946047,NCOA3;SLIT2
19,GO_Biological_Process_2025,Negative Regulation of Chemotaxis (GO:0050922),2/12,0.00010639628074801148,0.0098753588262275,0,0,166.36666666666667,1521.9788208594728,SLIT2;ROBO1
19,GO_Biological_Process_2025,Pulmonary Valve Morphogenesis (GO:0003184),2/19,0.00027412629302663206,0.0179552721932444,0,0,97.82843137254902,802.3811277255052,SLIT2;ROBO1
20,Reactome_Pathways_2024,Metabolism of Lipids,3/758,0.0071223173880691,0.0457163186766324,0,0,9.553311258278146,47.236558937655104,THRSP;CYP7B1;FADS1
20,Reactome_Pathways_2024,Alpha-Linolenic (Omega3) and Linoleic (Omega6) Acid Metabolism,1/13,0.00712850018242,0.0457163186766324,0,0,166.475,822.994869532877,FADS1
20,Reactome_Pathways_2024,Alpha-Linolenic Acid (ALA) Metabolism,1/13,0.00712850018242,0.0457163186766324,0,0,166.475,822.994869532877,FADS1
20,Reactome_Pathways_2024,Response to Metal Ions,1/14,0.0076749307875411,0.0457163186766324,0,0,153.66153846153847,748.3003458854362,CSRP1
20,Reactome_Pathways_2024,Synthesis of Bile Acids and Bile Salts via 27-Hydroxycholesterol,1/14,0.0076749307875411,0.0457163186766324,0,0,153.66153846153847,748.3003458854362,CYP7B1
20,Reactome_Pathways_2024,IL-6-type Cytokine Receptor Ligand Interactions,1/17,0.0093125834341288,0.0457163186766324,0,0,124.83125,583.7594513941907,IL11RA
20,Reactome_Pathways_2024,Carnitine Shuttle,1/14,0.0076749307875411,0.0457163186766324,0,0,153.66153846153847,748.3003458854362,THRSP
20,Reactome_Pathways_2024,VLDLR Internalisation and Degradation,1/16,0.0087669723009575,0.0457163186766324,0,0,133.16,630.7474630602054,MYLIP
20,Reactome_Pathways_2024,Linoleic Acid (LA) Metabolism,1/8,0.004392244396163,0.0457163186766324,0,0,285.45714285714286,1549.43708775113,FADS1
20,Reactome_Pathways_2024,NR1H2 & NR1H3 Regulate Gene Expression to Limit Cholesterol Uptake,1/5,0.0027472053583369,0.0457163186766324,0,0,499.625,2946.374119506432,MYLIP
